trial_nr,Participant Public ID,Participant Private ID,t_response,choice,rt,gain,loss,score tally
138,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,408,0,0,104
139,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,332,1,0,105
140,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,398,1,0,106
141,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,369,1,0,107
142,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,406,0,1,106
143,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,430,0,1,105
144,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,533,0,1,104
145,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,415,0,1,103
146,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,580,1,1,103
147,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,427,1,1,103
148,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,439,1,1,103
149,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,480,0,0,103
150,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,463,0,0,103
151,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,589,0,0,103
152,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,398,0,0,103
153,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,1136,0,0,103
154,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,495,0,0,103
155,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,399,1,0,104
156,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,496,1,0,105
157,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,358,1,0,106
158,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,,,,,106
159,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,372,1,1,106
160,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,712,0,1,105
161,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,411,0,1,104
162,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,417,0,1,103
163,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,326,0,0,103
164,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,324,1,1,103
165,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,418,1,0,104
166,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,463,0,0,104
167,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,337,0,1,103
168,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,310,1,1,103
169,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,1,0,0,103
170,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,363,0,1,102
171,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,532,1,1,102
172,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,502,1,0,103
173,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,529,0,0,103
174,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,525,1,1,103
175,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,451,0,0,103
176,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,424,1,1,103
177,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,630,1,1,103
178,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,380,0,1,102
179,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,367,1,1,102
180,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,466,1,0,103
181,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,483,0,1,102
182,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,429,0,0,102
183,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,818,1,0,103
184,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,394,1,0,104
185,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,2,544,0,1,103
186,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,288,0,0,103
187,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,342,0,0,103
188,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,301,0,1,102
189,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,409,1,1,102
190,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,411,0,0,102
191,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,385,0,0,102
192,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,356,1,0,103
193,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,0,386,1,0,104
194,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,458,1,0,106
195,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,458,1,0,106
196,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,458,0,0,106
197,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,516,1,0,107
198,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,1082,1,0,108
199,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,337,1,0,109
200,60ad5e41e09138d7c9827f4e,8938788,1.69E+12,1,529,0,0,109
1,62eaa4e41458a70edb931e52,8938851,,,,,,100
2,62eaa4e41458a70edb931e52,8938851,,,,,,100
3,62eaa4e41458a70edb931e52,8938851,,,,,,100
4,62eaa4e41458a70edb931e52,8938851,,,,,,100
5,62eaa4e41458a70edb931e52,8938851,,,,,,100
6,62eaa4e41458a70edb931e52,8938851,,,,,,100
7,62eaa4e41458a70edb931e52,8938851,,,,,,100
8,62eaa4e41458a70edb931e52,8938851,,,,,,100
9,62eaa4e41458a70edb931e52,8938851,,,,,,100
10,62eaa4e41458a70edb931e52,8938851,,,,,,100
11,62eaa4e41458a70edb931e52,8938851,,,,,,100
12,62eaa4e41458a70edb931e52,8938851,,,,,,100
13,62eaa4e41458a70edb931e52,8938851,,,,,,100
14,62eaa4e41458a70edb931e52,8938851,,,,,,100
15,62eaa4e41458a70edb931e52,8938851,,,,,,100
16,62eaa4e41458a70edb931e52,8938851,,,,,,100
17,62eaa4e41458a70edb931e52,8938851,,,,,,100
18,62eaa4e41458a70edb931e52,8938851,,,,,,100
19,62eaa4e41458a70edb931e52,8938851,,,,,,100
20,62eaa4e41458a70edb931e52,8938851,,,,,,100
21,62eaa4e41458a70edb931e52,8938851,,,,,,100
22,62eaa4e41458a70edb931e52,8938851,,,,,,100
23,62eaa4e41458a70edb931e52,8938851,,,,,,100
24,62eaa4e41458a70edb931e52,8938851,,,,,,100
25,62eaa4e41458a70edb931e52,8938851,,,,,,100
26,62eaa4e41458a70edb931e52,8938851,,,,,,100
27,62eaa4e41458a70edb931e52,8938851,,,,,,100
28,62eaa4e41458a70edb931e52,8938851,,,,,,100
29,62eaa4e41458a70edb931e52,8938851,,,,,,100
30,62eaa4e41458a70edb931e52,8938851,,,,,,100
31,62eaa4e41458a70edb931e52,8938851,,,,,,100
32,62eaa4e41458a70edb931e52,8938851,,,,,,100
33,62eaa4e41458a70edb931e52,8938851,,,,,,100
34,62eaa4e41458a70edb931e52,8938851,,,,,,100
35,62eaa4e41458a70edb931e52,8938851,,,,,,100
36,62eaa4e41458a70edb931e52,8938851,,,,,,100
37,62eaa4e41458a70edb931e52,8938851,,,,,,100
38,62eaa4e41458a70edb931e52,8938851,,,,,,100
39,62eaa4e41458a70edb931e52,8938851,,,,,,100
40,62eaa4e41458a70edb931e52,8938851,,,,,,100
1,63d15aaba87f414cf7eddcc5,8939015,,,,,,100
2,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,1274,0,1,99
3,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,318,0,0,99
4,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,325,1,1,99
5,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,1428,0,0,99
6,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,281,0,0,99
7,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,433,1,1,99
8,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,785,1,1,99
9,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,478,1,0,100
10,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,285,0,0,100
11,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,291,0,0,100
12,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,278,1,1,100
13,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,905,0,1,99
14,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,284,1,0,100
15,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,314,0,0,100
16,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,308,0,0,100
17,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,406,0,0,100
18,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,1697,1,1,100
19,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,455,0,0,100
20,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,54,1,0,101
21,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,325,0,0,101
22,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,250,1,0,102
23,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,327,0,0,102
24,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,227,0,0,102
25,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,251,1,1,102
26,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,517,0,1,101
27,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,219,1,0,102
28,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,1109,0,1,101
29,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,236,0,1,100
30,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,320,0,1,99
31,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,313,0,0,99
32,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,250,0,0,99
33,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,182,1,1,99
34,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,1159,1,0,100
35,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,329,1,0,101
36,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,943,0,1,100
37,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,116,0,1,99
38,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,182,0,0,99
39,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,206,0,0,99
40,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,151,0,0,99
41,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,356,0,1,98
42,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,104,0,1,97
43,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,475,0,0,97
44,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,228,0,1,96
45,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,438,0,1,95
46,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,298,0,0,95
47,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,277,0,0,95
48,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,258,0,0,95
49,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,341,0,1,94
50,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,129,0,0,94
51,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,380,1,1,94
52,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,317,0,0,94
53,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,247,0,1,93
54,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,402,1,1,93
55,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,319,0,1,92
56,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,258,0,0,92
57,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,559,0,0,92
58,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,245,0,0,92
59,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,343,0,0,92
60,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,311,0,0,92
61,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,251,0,1,91
62,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,792,1,1,91
63,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,253,1,1,91
64,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,294,0,1,90
65,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,334,0,1,89
66,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,342,1,0,90
67,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,438,1,0,91
68,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,266,0,1,90
69,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,225,1,1,90
70,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,16,0,0,90
71,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,230,1,0,91
72,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,417,1,1,91
73,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,301,0,1,90
74,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,22,0,1,89
75,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,4,0,0,89
76,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,395,0,1,88
77,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,,,,,88
78,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,495,0,1,87
79,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,752,1,1,87
80,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,382,0,1,86
81,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,340,0,1,85
82,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,305,0,1,84
83,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,460,0,0,84
84,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,269,0,1,83
85,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,435,0,1,82
86,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,265,0,0,82
87,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,259,0,1,81
88,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,33,0,0,81
89,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,205,0,0,81
90,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,440,0,1,80
91,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,195,0,1,79
92,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,327,0,0,79
93,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,531,1,1,79
94,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,263,1,0,80
95,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,311,0,1,79
96,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,10,0,1,78
97,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,230,1,0,79
98,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,822,0,1,78
99,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,421,1,1,78
100,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,696,0,1,77
101,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,343,0,1,76
102,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,114,0,0,76
103,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,242,1,1,76
104,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,206,0,0,76
105,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,6,0,1,75
106,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,564,0,1,74
107,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,93,1,0,75
108,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,192,1,1,75
109,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,243,0,1,74
110,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,253,0,0,74
111,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,83,0,1,73
112,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,255,1,1,73
113,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,351,1,1,73
114,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,618,0,0,73
115,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,232,0,1,72
116,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,,,,,72
117,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,,,,,72
118,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,,,,,72
119,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,1095,0,0,72
120,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,322,0,1,71
121,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,55,1,1,71
122,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,276,0,1,70
123,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,155,1,0,71
124,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,560,1,0,72
125,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,227,0,1,71
126,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,390,0,1,70
127,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,415,0,0,70
128,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,279,0,1,69
129,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,70,1,0,70
130,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,295,0,0,70
131,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,345,0,1,69
132,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,122,0,1,68
133,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,176,0,1,67
134,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,140,0,0,67
135,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,291,0,1,66
136,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,187,0,0,66
137,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,51,0,0,66
138,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,491,0,0,66
139,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,68,0,1,65
140,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,1956,1,0,66
141,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,753,0,0,66
142,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,276,1,0,67
143,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,362,0,1,66
144,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,431,1,1,66
145,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,,,,,66
146,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,850,1,1,66
147,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,,,,,66
148,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,884,1,0,67
149,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,282,0,1,66
150,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,406,0,1,65
151,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,269,0,0,65
152,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,662,0,1,64
153,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,426,0,0,64
154,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,409,0,0,64
155,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,311,0,0,64
156,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,232,0,1,63
157,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,76,1,0,64
158,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,454,1,0,65
159,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,781,0,1,64
160,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,69,1,0,65
161,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,641,1,1,65
162,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,8,1,1,65
163,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,996,0,1,64
164,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,262,0,0,64
165,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,294,0,0,64
166,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,816,0,0,64
167,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,221,0,1,63
168,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,272,0,0,63
169,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,204,0,0,63
170,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,451,0,1,62
171,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,530,0,0,62
172,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,312,1,0,63
173,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,368,1,1,63
174,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,367,1,0,64
175,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,131,0,0,64
176,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,558,1,1,64
177,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,1062,0,0,64
178,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,492,0,1,63
179,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,371,1,0,64
180,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,660,1,1,64
181,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,440,0,1,63
182,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,80,1,1,63
183,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,239,0,1,62
184,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,547,0,1,61
185,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,414,0,1,60
186,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,287,1,1,60
187,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,204,1,0,61
188,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,306,1,0,62
189,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,191,0,1,61
190,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,72,0,0,61
191,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,330,0,1,60
192,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,528,1,0,61
193,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,460,1,0,62
194,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,673,0,0,62
195,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,727,1,0,63
196,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,326,0,0,63
197,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,2,457,0,1,62
198,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,,,,,62
199,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,1,1013,0,0,62
200,63d15aaba87f414cf7eddcc5,8939015,1.69E+12,0,1360,0,0,62
1,5a86b089aa46dd00016bb064,8939106,,,,,,100
2,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,2730,0,1,99
3,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,1306,1,0,100
4,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,1905,1,1,100
5,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,1224,1,1,100
6,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,828,0,0,100
7,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,599,0,1,99
8,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,1396,1,0,100
9,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,585,1,0,101
10,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,1005,1,0,102
11,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,1024,0,0,102
12,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,917,0,1,101
13,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,1112,0,0,101
14,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,393,0,0,101
15,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,511,0,0,101
16,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,555,1,1,101
17,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,940,1,0,102
18,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,646,1,0,103
19,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,681,1,1,103
20,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,527,1,1,103
21,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,948,0,0,103
22,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,594,0,0,103
23,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,538,1,0,104
24,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,703,1,0,105
25,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,531,0,1,104
26,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,1506,1,0,105
27,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,546,0,1,104
28,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,1102,0,1,103
29,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,594,1,0,104
30,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,582,0,0,104
31,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,493,0,0,104
32,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,1133,0,0,104
33,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,854,0,1,103
34,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,716,0,1,102
35,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,498,1,1,102
36,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,550,0,1,101
37,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,930,1,0,102
38,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,502,0,1,101
39,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,450,1,1,101
40,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,1116,0,0,101
41,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,945,1,0,102
42,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,668,0,0,102
43,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,680,0,0,102
44,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,519,0,0,102
45,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,1040,0,1,101
46,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,715,0,0,101
47,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,609,1,0,102
48,5a86b089aa46dd00016bb064,8939106,1.69E+12,2,486,1,1,102
49,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,1120,0,1,101
50,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,481,1,1,101
51,5a86b089aa46dd00016bb064,8939106,1.69E+12,0,398,1,0,102
52,5a86b089aa46dd00016bb064,8939106,1.69E+12,1,917,1,0,103
